phase,lon,lat,UWIND
Early,-122.5,-82.5,0.02525155790857796
Early,-122.5,-80,0.37705283280960883
Early,-122.5,-77.5,0.24672801278228204
Early,-122.5,-75,-0.3153972070694491
Early,-122.5,-72.5,-0.9470313823042016
Early,-122.5,-70,-1.3178939546437132
Early,-122.5,-67.5,-1.286577599853173
Early,-122.5,-65,-0.9021351079651965
Early,-122.5,-62.5,-0.3242516499878118
Early,-122.5,-60,0.2561143636609736
Early,-122.5,-57.5,0.6954702967556754
Early,-122.5,-55,0.9160648560126329
Early,-122.5,-52.5,0.883354842952386
Early,-122.5,-50,0.6067985001181173
Early,-122.5,-47.5,0.18070324827553957
Early,-122.5,-45,-0.21757891200436835
Early,-122.5,-42.5,-0.4697562314698602
Early,-122.5,-40,-0.6009983011575242
Early,-122.5,-37.5,-0.719321687697887
Early,-122.5,-35,-0.8415470250710742
Early,-122.5,-32.5,-0.8562587992559553
Early,-122.5,-30,-0.6657745928837099
Early,-122.5,-27.5,-0.34820547337070595
Early,-122.5,-25,-0.108837391423281
Early,-122.5,-22.5,-0.08071894966087675
Early,-122.5,-20,-0.18748300603204038
Early,-122.5,-17.5,-0.25181638057790723
Early,-122.5,-15,-0.2187452389428951
Early,-122.5,-12.5,-0.19883611004981605
Early,-122.5,-10,-0.2951832870811312
Early,-122.5,-7.5,-0.4273400283158904
Early,-122.5,-5,-0.3920502402678321
Early,-122.5,-2.5,-0.10378251109378134
Early,-122.5,0,0.28338428101892255
Early,-122.5,2.5,0.5153921996578025
Early,-122.5,5,0.4711035296349073
Early,-122.5,7.5,0.23558095828555714
Early,-122.5,10,-0.023832581822726566
Early,-122.5,12.5,-0.19918318239093746
Early,-122.5,15,-0.25782516403356154
Early,-122.5,17.5,-0.17601032693757207
Early,-122.5,20,0.04132527946334631
Early,-122.5,22.5,0.28246677203348486
Early,-122.5,25,0.3605689274836008
Early,-122.5,27.5,0.17276276396904913
Early,-122.5,30,-0.16096019615123333
Early,-122.5,32.5,-0.39084030510556045
Early,-122.5,35,-0.3998445906371863
Early,-122.5,37.5,-0.2982685439569311
Early,-122.5,40,-0.24185469999253958
Early,-122.5,42.5,-0.21840569553416075
Early,-122.5,45,-0.10437028672781584
Early,-122.5,47.5,0.11680684785963445
Early,-122.5,50,0.29073689794010715
Early,-122.5,52.5,0.2945068278801679
Early,-122.5,55,0.187719319167982
Early,-122.5,57.5,0.11695544339434787
Early,-122.5,60,0.15037774472154272
Early,-122.5,62.5,0.2184864689139767
Early,-122.5,65,0.24315389817474387
Early,-122.5,67.5,0.19772867075703202
Early,-122.5,70,0.11569968238404861
Early,-122.5,72.5,0.08195939584682853
Early,-122.5,75,0.1677117181782253
Early,-122.5,77.5,0.3329777054735313
Early,-122.5,80,0.40089173306395065
Early,-122.5,82.5,0.24112944601444108
Early,-122.5,85,-0.030388436976950532
Early,-122.5,87.5,-0.17454479831244546
Early,-122.5,90,-0.11089395424941499
Early,-120,-90,-0.1764535960587109
Early,-120,-87.5,-0.5041015602228781
Early,-120,-85,-0.4287550513018078
Early,-120,-82.5,0.006659793430030492
Early,-120,-80,0.3555171789081799
Early,-120,-77.5,0.2366457540288678
Early,-120,-75,-0.32012813976117466
Early,-120,-72.5,-0.9554444094463519
Early,-120,-70,-1.3151946776503025
Early,-120,-67.5,-1.2644365766135628
Early,-120,-65,-0.869450057964347
Early,-120,-62.5,-0.29937499879182183
Early,-120,-60,0.2726825047412253
Early,-120,-57.5,0.712257088093871
Early,-120,-55,0.9450455054623268
Early,-120,-52.5,0.9373407566102954
Early,-120,-50,0.6946485051912741
Early,-120,-47.5,0.28719459126942243
Early,-120,-45,-0.13278442468150323
Early,-120,-42.5,-0.4352589569384048
Early,-120,-40,-0.6218013299945552
Early,-120,-37.5,-0.7862232799575573
Early,-120,-35,-0.9390221028863717
Early,-120,-32.5,-0.9418861068246255
Early,-120,-30,-0.6950537401354963
Early,-120,-27.5,-0.33499675620312125
Early,-120,-25,-0.13719690811514143
Early,-120,-22.5,-0.20929579175117793
Early,-120,-20,-0.3698280430213466
Early,-120,-17.5,-0.38277835062473403
Early,-120,-15,-0.25053221564374484
Early,-120,-12.5,-0.17615029498806173
Early,-120,-10,-0.2834450607076745
Early,-120,-7.5,-0.4491400698379889
Early,-120,-5,-0.4422124953724792
Early,-120,-2.5,-0.18038101096083992
Early,-120,0,0.1900697269214215
Early,-120,2.5,0.43935256499436626
Early,-120,5,0.4468190825868944
Early,-120,7.5,0.2677380203538224
Early,-120,10,0.028157643841591008
Early,-120,12.5,-0.1858806389691614
Early,-120,15,-0.32988678884680106
Early,-120,17.5,-0.3345674521337645
Early,-120,20,-0.1468352441438713
Early,-120,22.5,0.14626470742665254
Early,-120,25,0.3158334500674476
Early,-120,27.5,0.20193183217274072
Early,-120,30,-0.09758591661593194
Early,-120,32.5,-0.3217625423339212
Early,-120,35,-0.33168814109118183
Early,-120,37.5,-0.22211250572568836
Early,-120,40,-0.1325463853340075
Early,-120,42.5,-0.07653421215108566
Early,-120,45,0.010963799942148255
Early,-120,47.5,0.1305932509230064
Early,-120,50,0.21139985253872406
Early,-120,52.5,0.22590803848544955
Early,-120,55,0.21128431752634935
Early,-120,57.5,0.19858088301367857
Early,-120,60,0.18332520673046024
Early,-120,62.5,0.16936973142593328
Early,-120,65,0.17124476910887668
Early,-120,67.5,0.16256948940009225
Early,-120,70,0.11401096395101971
Early,-120,72.5,0.07757484367414155
Early,-120,75,0.1508477574178052
Early,-120,77.5,0.3157611000056458
Early,-120,80,0.39430134469259137
Early,-120,82.5,0.2506367746885399
Early,-120,85,-0.010146426795509405
Early,-120,87.5,-0.15434725357110912
Early,-120,90,-0.09704182148273523
Early,-117.5,-90,-0.17499760640754314
Early,-117.5,-87.5,-0.4908541226281193
Early,-117.5,-85,-0.4267471672787015
Early,-117.5,-82.5,-0.012003528087950088
Early,-117.5,-80,0.3343184068485836
Early,-117.5,-77.5,0.22183294106232374
Early,-117.5,-75,-0.3319295209070431
Early,-117.5,-72.5,-0.9647864536005426
Early,-117.5,-70,-1.3082437386305719
Early,-117.5,-67.5,-1.2336096886652932
Early,-117.5,-65,-0.8353942311480603
Early,-117.5,-62.5,-0.28124061964114855
Early,-117.5,-60,0.27114333092719367
Early,-117.5,-57.5,0.7075607943001687
Early,-117.5,-55,0.9587517043412623
Early,-117.5,-52.5,0.9950363777935193
Early,-117.5,-50,0.8080722486905987
Early,-117.5,-47.5,0.4284625587828702
Early,-117.5,-45,-0.023818715162283732
Early,-117.5,-42.5,-0.3986212103665521
Early,-117.5,-40,-0.6425644221961623
Early,-117.5,-37.5,-0.8233638912789893
Early,-117.5,-35,-0.9661171922949011
Early,-117.5,-32.5,-0.9600186209244911
Early,-117.5,-30,-0.7095694294245831
Early,-117.5,-27.5,-0.3766254777505236
Early,-117.5,-25,-0.2411307440067921
Early,-117.5,-22.5,-0.37295149186270943
Early,-117.5,-20,-0.5311292156856294
Early,-117.5,-17.5,-0.4752085082899345
Early,-117.5,-15,-0.2695935658091645
Early,-117.5,-12.5,-0.1711648366805892
Early,-117.5,-10,-0.2793120901793015
Early,-117.5,-7.5,-0.43343185251370464
Early,-117.5,-5,-0.4162381238196827
Early,-117.5,-2.5,-0.17573557126013162
Early,-117.5,0,0.1512899272680813
Early,-117.5,2.5,0.3733458103092417
Early,-117.5,5,0.3905483606787641
Early,-117.5,7.5,0.23507836210409455
Early,-117.5,10,0.011826297984876666
Early,-117.5,12.5,-0.20026954187872295
Early,-117.5,15,-0.3584840167003312
Early,-117.5,17.5,-0.40490808744217816
Early,-117.5,20,-0.2664380655553451
Early,-117.5,22.5,0.01111208808272995
Early,-117.5,25,0.22644456400918614
Early,-117.5,27.5,0.19562284230464885
Early,-117.5,30,-0.030802650225254125
Early,-117.5,32.5,-0.23235037041687748
Early,-117.5,35,-0.26151506219808196
Early,-117.5,37.5,-0.16032355976274976
Early,-117.5,40,-0.03714269455088037
Early,-117.5,42.5,0.06239350107204364
Early,-117.5,45,0.12848108848326853
Early,-117.5,47.5,0.14535999048109222
Early,-117.5,50,0.1370642739807242
Early,-117.5,52.5,0.17158550832147493
Early,-117.5,55,0.2473618633809649
Early,-117.5,57.5,0.2777021218099985
Early,-117.5,60,0.20304308842672147
Early,-117.5,62.5,0.102696462332141
Early,-117.5,65,0.08184700292153772
Early,-117.5,67.5,0.11294258438043356
Early,-117.5,70,0.10353807833937818
Early,-117.5,72.5,0.07003894561240731
Early,-117.5,75,0.13398710211516235
Early,-117.5,77.5,0.30225665469240864
Early,-117.5,80,0.39130653728764553
Early,-117.5,82.5,0.26104428904273713
Early,-117.5,85,0.01144041048316099
Early,-117.5,87.5,-0.12964636424555734
Early,-117.5,90,-0.08576615443861689
Early,-115,-90,-0.17324707992217325
Early,-115,-87.5,-0.4761836408713732
Early,-115,-85,-0.42232995309642307
Early,-115,-82.5,-0.029040654681212218
Early,-115,-80,0.3091730960853019
Early,-115,-77.5,0.20291791474612325
Early,-115,-75,-0.3459824499272781
Early,-115,-72.5,-0.9727819780804855
Early,-115,-70,-1.2963788820107385
Early,-115,-67.5,-1.1999611462485182
Early,-115,-65,-0.8017666428484338
Early,-115,-62.5,-0.27090563297359127
Early,-115,-60,0.258510734320814
Early,-115,-57.5,0.6893958567170789
Early,-115,-55,0.960763630412595
Early,-115,-52.5,1.048922635152919
Early,-115,-50,0.9275035835673161
Early,-115,-47.5,0.5784487657120279
Early,-115,-45,0.08597709015754758
Early,-115,-42.5,-0.3696571059041969
Early,-115,-40,-0.6638965500235712
Early,-115,-37.5,-0.8323130150941951
Early,-115,-35,-0.9383239469962951
Early,-115,-32.5,-0.927125050020602
Early,-115,-30,-0.7302409185728909
Early,-115,-27.5,-0.47467154054190247
Early,-115,-25,-0.40409488234893587
Early,-115,-22.5,-0.5445591247305104
Early,-115,-20,-0.6444945003285293
Early,-115,-17.5,-0.5110899767700094
Early,-115,-15,-0.27094990727493706
Early,-115,-12.5,-0.1790557990817224
Early,-115,-10,-0.2914430281648557
Early,-115,-7.5,-0.4156577873105675
Early,-115,-5,-0.36596160956686086
Early,-115,-2.5,-0.13700456116963813
Early,-115,0,0.14394963052270937
Early,-115,2.5,0.3299594158745763
Early,-115,5,0.329902427585346
Early,-115,7.5,0.1701106401461703
Early,-115,10,-0.035242348444136214
Early,-115,12.5,-0.19279641789010038
Early,-115,15,-0.29400913968366654
Early,-115,17.5,-0.33938563646041614
Early,-115,20,-0.2787985868186355
Early,-115,22.5,-0.08829781294201579
Early,-115,25,0.11608620447999252
Early,-115,27.5,0.16766133034741948
Early,-115,30,0.043256528326066
Early,-115,32.5,-0.11636381372268147
Early,-115,35,-0.17663764881320204
Early,-115,37.5,-0.11702371445078116
Early,-115,40,0.012863397245128647
Early,-115,42.5,0.14325446840444903
Early,-115,45,0.1954862459391138
Early,-115,47.5,0.138018348080574
Early,-115,50,0.07345744610164107
Early,-115,52.5,0.13639758674292496
Early,-115,55,0.29352546785440703
Early,-115,57.5,0.34823155494226593
Early,-115,60,0.21214816589938995
Early,-115,62.5,0.03259776829032123
Early,-115,65,-0.007651524587673164
Early,-115,67.5,0.05690820215177095
Early,-115,70,0.07892821804805714
Early,-115,72.5,0.05646285854743706
Early,-115,75,0.1217696212514938
Early,-115,77.5,0.29279043467855587
Early,-115,80,0.3916526465978309
Early,-115,82.5,0.2730574477824955
Early,-115,85,0.03519809887449212
Early,-115,87.5,-0.10512766652505934
Early,-115,90,-0.07183575717021015
Early,-112.5,-90,-0.17059537757934487
Early,-112.5,-87.5,-0.46068363888964353
Early,-112.5,-85,-0.4175901969709879
Early,-112.5,-82.5,-0.04540950248773505
Early,-112.5,-80,0.282697786959991
Early,-112.5,-77.5,0.18082847570219437
Early,-112.5,-75,-0.3613296926244942
Early,-112.5,-72.5,-0.9789871366474981
Early,-112.5,-70,-1.2841613218174681
Early,-112.5,-67.5,-1.1720161883690774
Early,-112.5,-65,-0.777245183387545
Early,-112.5,-62.5,-0.26972414051284405
Early,-112.5,-60,0.24068158851404062
Early,-112.5,-57.5,0.6703379930357246
Early,-112.5,-55,0.9639970107346002
Early,-112.5,-52.5,1.0996699047662981
Early,-112.5,-50,1.0338942898851164
Early,-112.5,-47.5,0.7109053738930452
Early,-112.5,-45,0.17900118612954516
Early,-112.5,-42.5,-0.35559977755237343
Early,-112.5,-40,-0.6943830797769063
Early,-112.5,-37.5,-0.8347024207299838
Early,-112.5,-35,-0.8902827671971378
Early,-112.5,-32.5,-0.8793038647670904
Early,-112.5,-30,-0.7591879568925353
Early,-112.5,-27.5,-0.6082339088035142
Early,-112.5,-25,-0.5920574883649983
Early,-112.5,-22.5,-0.7071058646459638
Early,-112.5,-20,-0.7287873507663236
Early,-112.5,-17.5,-0.525620112454476
Early,-112.5,-15,-0.2675407762852198
Early,-112.5,-12.5,-0.19469363713218862
Early,-112.5,-10,-0.3150473025349401
Early,-112.5,-7.5,-0.4252270602286542
Early,-112.5,-5,-0.3694420567964267
Early,-112.5,-2.5,-0.15899081878332702
Early,-112.5,0,0.10523186403688571
Early,-112.5,2.5,0.2950153809215573
Early,-112.5,5,0.30824356752608273
Early,-112.5,7.5,0.146370670287544
Early,-112.5,10,-0.048782245748888384
Early,-112.5,12.5,-0.14270618437033483
Early,-112.5,15,-0.16140033241743743
Early,-112.5,17.5,-0.19766173391381106
Early,-112.5,20,-0.233431830300985
Early,-112.5,22.5,-0.17312835607178848
Early,-112.5,25,-0.017229286883283356
Early,-112.5,27.5,0.10925707585167672
Early,-112.5,30,0.10515275735834047
Early,-112.5,32.5,0.011392546455910414
Early,-112.5,35,-0.07353160626714715
Early,-112.5,37.5,-0.07587819265807358
Early,-112.5,40,0.020975588831860216
Early,-112.5,42.5,0.15041889930602106
Early,-112.5,45,0.1920684657860323
Early,-112.5,47.5,0.10318342124864335
Early,-112.5,50,0.024565903926714372
Early,-112.5,52.5,0.12847081166751564
Early,-112.5,55,0.34195563532061213
Early,-112.5,57.5,0.4039223999593443
Early,-112.5,60,0.21242573010388388
Early,-112.5,62.5,-0.028264927106635963
Early,-112.5,65,-0.08521499878279294
Early,-112.5,67.5,0.0031775537799615615
Early,-112.5,70,0.050975915349585746
Early,-112.5,72.5,0.038139163181379936
Early,-112.5,75,0.1096221357337161
Early,-112.5,77.5,0.28833063759795713
Early,-112.5,80,0.3961820014349878
Early,-112.5,82.5,0.2869897938131408
Early,-112.5,85,0.05934974983380624
Early,-112.5,87.5,-0.07954458794660049
Early,-112.5,90,-0.05953717655466128
Early,-110,-90,-0.16905604193219456
Early,-110,-87.5,-0.44384608904869977
Early,-110,-85,-0.41040319219773014
Early,-110,-82.5,-0.061553871867059524
Early,-110,-80,0.2534519448632146
Early,-110,-77.5,0.15683205428890395
Early,-110,-75,-0.3753799868828325
Early,-110,-72.5,-0.9813102352695402
Early,-110,-70,-1.2730297654960878
Early,-110,-67.5,-1.152506306451619
Early,-110,-65,-0.7646947322583143
Early,-110,-62.5,-0.27599214779248693
Early,-110,-60,0.22040305302377217
Early,-110,-57.5,0.657830145053635
Early,-110,-55,0.9740724190597614
Early,-110,-52.5,1.1449290431202173
Early,-110,-50,1.1197588905962552
Early,-110,-47.5,0.813755001289749
Early,-110,-45,0.24832897668794413
Early,-110,-42.5,-0.3520045054045308
Early,-110,-40,-0.7298289411997835
Early,-110,-37.5,-0.8464096052799958
Early,-110,-35,-0.850147593651522
Early,-110,-32.5,-0.8381409576316255
Early,-110,-30,-0.7906715085719401
Early,-110,-27.5,-0.7341560212418119
Early,-110,-25,-0.7622618591615612
Early,-110,-22.5,-0.8463166512856269
Early,-110,-20,-0.8036079368841205
Early,-110,-17.5,-0.5611903208930684
Early,-110,-15,-0.295419886527542
Early,-110,-12.5,-0.2203563006248458
Early,-110,-10,-0.32988389906946586
Early,-110,-7.5,-0.444208586766185
Early,-110,-5,-0.42846326333977724
Early,-110,-2.5,-0.26052864035621237
Early,-110,0,0.011668696081397156
Early,-110,2.5,0.2664404740844636
Early,-110,5,0.34295696019790717
Early,-110,7.5,0.1977292165639892
Early,-110,10,0.0023724011681629854
Early,-110,12.5,-0.06286731341821576
Early,-110,15,-0.03696778590223163
Early,-110,17.5,-0.08248453692276687
Early,-110,20,-0.21821919929673197
Early,-110,22.5,-0.27913964575335676
Early,-110,25,-0.1682538731436739
Early,-110,27.5,0.020843867369023474
Early,-110,30,0.13520076030257783
Early,-110,32.5,0.12217329096084299
Early,-110,35,0.040164639897652565
Early,-110,37.5,-0.017528190932604715
Early,-110,40,0.014725998841316095
Early,-110,42.5,0.10370094811187473
Early,-110,45,0.13148748370989005
Early,-110,47.5,0.0505550780475299
Early,-110,50,5.100014595567086e-5
Early,-110,52.5,0.13944536413178032
Early,-110,55,0.37751457490721296
Early,-110,57.5,0.43095715267205625
Early,-110,60,0.20254598771721702
Early,-110,62.5,-0.07006981797042955
Early,-110,65,-0.13767611636829108
Early,-110,67.5,-0.045754312012537254
Early,-110,70,0.014865698237136033
Early,-110,72.5,0.018254228185446808
Early,-110,75,0.10254699106673232
Early,-110,77.5,0.29012914530915845
Early,-110,80,0.4004682956201155
Early,-110,82.5,0.30159386685286144
Early,-110,85,0.08486479140832695
Early,-110,87.5,-0.052252393334318054
Early,-110,90,-0.046377486932734954
Early,-107.5,-90,-0.16619777591172422
Early,-107.5,-87.5,-0.42748978774684915
Early,-107.5,-85,-0.4017355693074642
Early,-107.5,-82.5,-0.07851688440157217
Early,-107.5,-80,0.22185699949915585
Early,-107.5,-77.5,0.12966206218558085
Early,-107.5,-75,-0.38767840572403517
Early,-107.5,-72.5,-0.982473749690808
Early,-107.5,-70,-1.2682435449091134
Early,-107.5,-67.5,-1.1474200693043788
Early,-107.5,-65,-0.770163643737352
Early,-107.5,-62.5,-0.29470514169478207
Early,-107.5,-60,0.20167980243471276
Early,-107.5,-57.5,0.6535801210392597
Early,-107.5,-55,0.9953663958397893
Early,-107.5,-52.5,1.1906489954014325
Early,-107.5,-50,1.1874173925723828
Early,-107.5,-47.5,0.8901114446254944
Early,-107.5,-45,0.306849472634217
Early,-107.5,-42.5,-0.33881880584340646
Early,-107.5,-40,-0.7492318597523798
Early,-107.5,-37.5,-0.8561068419473193
Early,-107.5,-35,-0.8254184675568466
Early,-107.5,-32.5,-0.8103029841191415
Early,-107.5,-30,-0.81752811910688306
Early,-107.5,-27.5,-0.8324652741048288
Early,-107.5,-25,-0.8831902628710626
Early,-107.5,-22.5,-0.9353737602078713
Early,-107.5,-20,-0.8615740617638243
Early,-107.5,-17.5,-0.6189559891898374
Early,-107.5,-15,-0.35927962009751113
Early,-107.5,-12.5,-0.2582284922092075
Early,-107.5,-10,-0.32394971777471115
Early,-107.5,-7.5,-0.43425738126622093
Early,-107.5,-5,-0.4747706897284944
Early,-107.5,-2.5,-0.36242152259817073
Early,-107.5,0,-0.07791113847487399
Early,-107.5,2.5,0.25219091136810906
Early,-107.5,5,0.40050060277923083
Early,-107.5,7.5,0.27667601261605984
Early,-107.5,10,0.07305932082143583
Early,-107.5,12.5,0.00889424487433653
Early,-107.5,15,0.040133655340561465
Early,-107.5,17.5,-0.040866221647039236
Early,-107.5,20,-0.25453785704105947
Early,-107.5,22.5,-0.3922957681035016
Early,-107.5,25,-0.2982337635718576
Early,-107.5,27.5,-0.055667363476310266
Early,-107.5,30,0.14216920171121214
Early,-107.5,32.5,0.1992653887736647
Early,-107.5,35,0.1411421195811413
Early,-107.5,37.5,0.052386884618576546
Early,-107.5,40,0.011217149869712197
Early,-107.5,42.5,0.0331919829315807
Early,-107.5,45,0.04423884568933172
Early,-107.5,47.5,-0.0021302463940643945
Early,-107.5,50,-0.0022770275962866737
Early,-107.5,52.5,0.1612497247021334
Early,-107.5,55,0.3887368517733422
Early,-107.5,57.5,0.4215654405491453
Early,-107.5,60,0.18525050863660017
Early,-107.5,62.5,-0.08932831133594675
Early,-107.5,65,-0.16334349830158776
Early,-107.5,67.5,-0.07967439253554473
Early,-107.5,70,-0.0205438644766474
Early,-107.5,72.5,-0.0029313318467789062
Early,-107.5,75,0.09980478100447097
Early,-107.5,77.5,0.2940179063306689
Early,-107.5,80,0.40725609382808126
Early,-107.5,82.5,0.31446113953778954
Early,-107.5,85,0.11217110779649891
Early,-107.5,87.5,-0.02437326738653938
Early,-107.5,90,-0.0331634840622131
Early,-105,-90,-0.1630223017198805
Early,-105,-87.5,-0.4088474918335791
Early,-105,-85,-0.39192624395015974
Early,-105,-82.5,-0.09557485592628956
Early,-105,-80,0.1856801448853338
Early,-105,-77.5,0.09949012557767474
Early,-105,-75,-0.3973492290870101
Early,-105,-72.5,-0.9783650935021508
Early,-105,-70,-1.2651407712494307
Early,-105,-67.5,-1.1564208561387872
Early,-105,-65,-0.7916666630184204
Early,-105,-62.5,-0.32367923113425545
Early,-105,-60,0.17782467290219758
Early,-105,-57.5,0.6538938624044477
Early,-105,-55,1.0220875171750874
Early,-105,-52.5,1.234758120235885
Early,-105,-50,1.238220910040986
Early,-105,-47.5,0.9499990635260095
Early,-105,-45,0.3691258777373572
Early,-105,-42.5,-0.2894117254083569
Early,-105,-40,-0.7240729353786427
Early,-105,-37.5,-0.8392356950503977
Early,-105,-35,-0.802578462339957
Early,-105,-32.5,-0.7986398407124514
Early,-105,-30,-0.8539678302758309
Early,-105,-27.5,-0.9121069986429508
Early,-105,-25,-0.9548227299816491
Early,-105,-22.5,-0.9607782119428557
Early,-105,-20,-0.8660716072668649
Early,-105,-17.5,-0.6586662128377355
Early,-105,-15,-0.4363939191834097
Early,-105,-12.5,-0.3113207203678607
Early,-105,-10,-0.3130077946883064
Early,-105,-7.5,-0.3925950535911907
Early,-105,-5,-0.4639672407110722
Early,-105,-2.5,-0.3961552643259327
Early,-105,0,-0.11440940100138483
Early,-105,2.5,0.24464467966872658
Early,-105,5,0.4081072155685778
Early,-105,7.5,0.2826069239443474
Early,-105,10,0.08922792466077528
Early,-105,12.5,0.054112684004258865
Early,-105,15,0.09995489018801973
Early,-105,17.5,-0.01438379031310139
Early,-105,20,-0.28813745957673914
Early,-105,22.5,-0.4593556452341231
Early,-105,25,-0.35212152011961995
Early,-105,27.5,-0.075843163585292
Early,-105,30,0.15379139587444568
Early,-105,32.5,0.2424985989210863
Early,-105,35,0.20901831057812362
Early,-105,37.5,0.11045123122427973
Early,-105,40,0.008956283279668855
Early,-105,42.5,-0.03989141278187407
Early,-105,45,-0.04562374417058063
Early,-105,47.5,-0.040447027583200845
Early,-105,50,0.016469103481724996
Early,-105,52.5,0.18164239238548274
Early,-105,55,0.3669640321633882
Early,-105,57.5,0.37584722445075336
Early,-105,60,0.15794778216272046
Early,-105,62.5,-0.08442465815420085
Early,-105,65,-0.15846556452352642
Early,-105,67.5,-0.10079438337805578
Early,-105,70,-0.054885015711285255
Early,-105,72.5,-0.022080117174661452
Early,-105,75,0.10254776904018993
Early,-105,77.5,0.3021958396761864
Early,-105,80,0.41109929148599345
Early,-105,82.5,0.3280850939232214
Early,-105,85,0.139617118629374
Early,-105,87.5,0.0050352902442904555
Early,-105,90,-0.0204678115750124
Early,-102.5,-90,-0.16053222822148605
Early,-102.5,-87.5,-0.3904057263143296
Early,-102.5,-85,-0.38238907061622857
Early,-102.5,-82.5,-0.11583488994457049
Early,-102.5,-80,0.1444828191726094
Early,-102.5,-77.5,0.06588019818052895
Early,-102.5,-75,-0.40511324661065673
Early,-102.5,-72.5,-0.9708975356623026
Early,-102.5,-70,-1.268376765417408
Early,-102.5,-67.5,-1.1783083117711264
Early,-102.5,-65,-0.829813486127085
Early,-102.5,-62.5,-0.3648191350449874
Early,-102.5,-60,0.14875354853252182
Early,-102.5,-57.5,0.6481534117659347
Early,-102.5,-55,1.0472755622632677
Early,-102.5,-52.5,1.2769307898227233
Early,-102.5,-50,1.2789563929226155
Early,-102.5,-47.5,0.9975511589883244
Early,-102.5,-45,0.4392770477054958
Early,-102.5,-42.5,-0.20056621810572808
Early,-102.5,-40,-0.643738554529131
Early,-102.5,-37.5,-0.7871105938650698
Early,-102.5,-35,-0.7758119901609287
Early,-102.5,-32.5,-0.8068286984431582
Early,-102.5,-30,-0.9104145365053504
Early,-102.5,-27.5,-0.9979849565962352
Early,-102.5,-25,-1.0079109216631719
Early,-102.5,-22.5,-0.9432673725015321
Early,-102.5,-20,-0.8220800082958964
Early,-102.5,-17.5,-0.662830568528057
Early,-102.5,-15,-0.49917393266902155
Early,-102.5,-12.5,-0.3731966752815076
Early,-102.5,-10,-0.3205916332846045
Early,-102.5,-7.5,-0.3604278925794385
Early,-102.5,-5,-0.4344340042639308
Early,-102.5,-2.5,-0.38362461535073816
Early,-102.5,0,-0.11545639097564345
Early,-102.5,2.5,0.21313998032432901
Early,-102.5,5,0.3197700802076202
Early,-102.5,7.5,0.15899566590327158
Early,-102.5,10,0.00745812206715062
Early,-102.5,12.5,0.07265389410471167
Early,-102.5,15,0.19137459236089185
Early,-102.5,17.5,0.07284948842286225
Early,-102.5,20,-0.2507151918053268
Early,-102.5,22.5,-0.4481246198341736
Early,-102.5,25,-0.3286430549430639
Early,-102.5,27.5,-0.04024276993471339
Early,-102.5,30,0.17598735161613616
Early,-102.5,32.5,0.25275727865997155
Early,-102.5,35,0.2310801587907094
Early,-102.5,37.5,0.1370463533948351
Early,-102.5,40,9.112163652407468e-4
Early,-102.5,42.5,-0.10316650214835947
Early,-102.5,45,-0.11889258239523902
Early,-102.5,47.5,-0.06094590436413448
Early,-102.5,50,0.04335624346303766
Early,-102.5,52.5,0.18841361633246126
Early,-102.5,55,0.30935548280434616
Early,-102.5,57.5,0.29549678019807796
Early,-102.5,60,0.12531332070791418
Early,-102.5,62.5,-0.061968093064130224
Early,-102.5,65,-0.13112315538278904
Early,-102.5,67.5,-0.10850818044371587
Early,-102.5,70,-0.08227815139022696
Early,-102.5,72.5,-0.036930250313925744
Early,-102.5,75,0.10753485891879357
Early,-102.5,77.5,0.309339085790245
Early,-102.5,80,0.4143160781750944
Early,-102.5,82.5,0.339452411658788
Early,-102.5,85,0.16650199799418772
Early,-102.5,87.5,0.033537236493154585
Early,-102.5,90,-0.007667191741861928
Early,-100,-90,-0.15770584496973403
Early,-100,-87.5,-0.3701632302272131
Early,-100,-85,-0.3720844815172799
Early,-100,-82.5,-0.13682102990666584
Early,-100,-80,0.09859512287738491
Early,-100,-77.5,0.028858804293595865
Early,-100,-75,-0.4131599819408433
Early,-100,-72.5,-0.9613176631092618
Early,-100,-70,-1.2714034651896426
Early,-100,-67.5,-1.2094763566214217
Early,-100,-65,-0.8780240261037843
Early,-100,-62.5,-0.4163829237161518
Early,-100,-60,0.10431288006421546
Early,-100,-57.5,0.6309309521283049
Early,-100,-55,1.0644420988011478
Early,-100,-52.5,1.3099917615269934
Early,-100,-50,1.309991478819936
Early,-100,-47.5,1.0278467648826128
Early,-100,-45,0.5040011481315845
Early,-100,-42.5,-0.0952143951024916
Early,-100,-40,-0.5341004386492328
Early,-100,-37.5,-0.7117205241513817
Early,-100,-35,-0.751449844975664
Early,-100,-32.5,-0.8282545740180179
Early,-100,-30,-0.9741536161253265
Early,-100,-27.5,-1.0786946320951805
Early,-100,-25,-1.0546803132398728
Early,-100,-22.5,-0.9261109235233466
Early,-100,-20,-0.7783358595753542
Early,-100,-17.5,-0.6584230407239556
Early,-100,-15,-0.5471422681647947
Early,-100,-12.5,-0.4246025252625769
Early,-100,-10,-0.3403948300544751
Early,-100,-7.5,-0.3619849103859138
Early,-100,-5,-0.4404171690789814
Early,-100,-2.5,-0.3927035872084714
Early,-100,0,-0.13110144028252546
Early,-100,2.5,0.15263936157744037
Early,-100,5,0.17581883982655352
Early,-100,7.5,-0.03389351117111794
Early,-100,10,-0.1332275473012545
Early,-100,12.5,0.06364054105661279
Early,-100,15,0.2957599769941258
