phase,lon,lat,UWIND
Early,-160,57.5,-0.15425225003284188
Early,-160,60,-0.3676366329125505
Early,-160,62.5,-0.4006326709708101
Early,-160,65,-0.398632339148203
Early,-160,67.5,-0.37252862231482475
Early,-160,70,-0.16804638342443254
Early,-160,72.5,0.2658978552129706
Early,-160,75,0.673371062991711
Early,-160,77.5,0.7304575133944675
Early,-160,80,0.44646798610607163
Early,-160,82.5,0.1572894016291819
Early,-160,85,0.10024750095046608
Early,-160,87.5,0.14433795699771432
Early,-160,90,0.02921420319008922
Early,-157.5,-90,0.7848040903220547
Early,-157.5,-87.5,1.016118720272546
Early,-157.5,-85,0.7563007068678691
Early,-157.5,-82.5,0.08741080979051849
Early,-157.5,-80,-0.41577162773528986
Early,-157.5,-77.5,-0.2056802974934829
Early,-157.5,-75,0.5925997478694919
Early,-157.5,-72.5,1.290080225052692
Early,-157.5,-70,1.4010762574006352
Early,-157.5,-67.5,1.0562471097500168
Early,-157.5,-65,0.6313319846912953
Early,-157.5,-62.5,0.2456672328339581
Early,-157.5,-60,-0.22986592231559802
Early,-157.5,-57.5,-0.8297340551928545
Early,-157.5,-55,-1.35539282729044
Early,-157.5,-52.5,-1.5668300448743226
Early,-157.5,-50,-1.376933740794601
Early,-157.5,-47.5,-0.8747380817812386
Early,-157.5,-45,-0.24200830400631135
Early,-157.5,-42.5,0.352338318246444
Early,-157.5,-40,0.8155247622122836
Early,-157.5,-37.5,1.127053859708349
Early,-157.5,-35,1.2616425105905087
Early,-157.5,-32.5,1.1975439758374975
Early,-157.5,-30,0.9669456208789566
Early,-157.5,-27.5,0.6650679024258422
Early,-157.5,-25,0.3664685014341329
Early,-157.5,-22.5,0.08849236437016092
Early,-157.5,-20,-0.1484616006321359
Early,-157.5,-17.5,-0.27033627813775474
Early,-157.5,-15,-0.24007646083256493
Early,-157.5,-12.5,-0.14005947390350953
Early,-157.5,-10,-0.0985316010669682
Early,-157.5,-7.5,-0.15822370795880786
Early,-157.5,-5,-0.25137496596266107
Early,-157.5,-2.5,-0.2826612507960114
Early,-157.5,0,-0.18868358967193227
Early,-157.5,2.5,0.010825028024558536
Early,-157.5,5,0.21449281308298693
Early,-157.5,7.5,0.29990872007860064
Early,-157.5,10,0.2514878222849342
Early,-157.5,12.5,0.18247737685644946
Early,-157.5,15,0.16881169150418676
Early,-157.5,17.5,0.12709634341870127
Early,-157.5,20,-0.07119850552453007
Early,-157.5,22.5,-0.36652839269376175
Early,-157.5,25,-0.544452373423107
Early,-157.5,27.5,-0.4905462229209139
Early,-157.5,30,-0.3469362732797924
Early,-157.5,32.5,-0.3159014522312673
Early,-157.5,35,-0.3991317525636142
Early,-157.5,37.5,-0.3958346500201112
Early,-157.5,40,-0.13696634455772583
Early,-157.5,42.5,0.33383041062158497
Early,-157.5,45,0.7961789505442455
Early,-157.5,47.5,1.0357002438406215
Early,-157.5,50,0.9632678529832825
Early,-157.5,52.5,0.6399676875265605
Early,-157.5,55,0.21973673647862582
Early,-157.5,57.5,-0.12109950725573668
Early,-157.5,60,-0.2964480215590957
Early,-157.5,62.5,-0.3450160506019437
Early,-157.5,65,-0.3458536381654874
Early,-157.5,67.5,-0.29212599125481753
Early,-157.5,70,-0.07735620962849821
Early,-157.5,72.5,0.31241540702785264
Early,-157.5,75,0.6633599361309734
Early,-157.5,77.5,0.7115037813608259
Early,-157.5,80,0.4526394048514273
Early,-157.5,82.5,0.17407894454908654
Early,-157.5,85,0.10483629123150973
Early,-157.5,87.5,0.1408216703050729
Early,-157.5,90,0.029191130314298527
Early,-155,-90,0.7826749367310591
Early,-155,-87.5,1.0039325127926173
Early,-155,-85,0.7325625694559424
Early,-155,-82.5,0.08004966978831995
