phase,lon,lat,UWIND
Early,-155,-45,-0.20529148034101702
Early,-155,-42.5,-0.4910299683789493
Early,-155,-40,-0.8093520271175173
Early,-155,-37.5,-1.0349168989362056
Early,-155,-35,-0.9978039461705231
Early,-155,-32.5,-0.7551587717454251
Early,-155,-30,-0.49924761789826116
Early,-155,-27.5,-0.2556614132505932
Early,-155,-25,0.08989254345725092
Early,-155,-22.5,0.46924204578073264
Early,-155,-20,0.6229599099308701
Early,-155,-17.5,0.47582218787364716
Early,-155,-15,0.2705654419730204
Early,-155,-12.5,0.21127312968778977
Early,-155,-10,0.18719337083739504
Early,-155,-7.5,0.04292147021633278
