phase,lon,lat,VwIND
Early,-160,-20,0.06030414371031749
Early,-160,-17.5,0.21589839249159873
Early,-160,-15,0.24588837342524908
Early,-160,-12.5,0.16640019928600205
Early,-160,-10,0.0579479794808725
Early,-160,-7.5,-0.010107666465713983
Early,-160,-5,-0.015387147981545574
Early,-160,-2.5,0.045355800409598225
Early,-160,0,0.14587260373538796
Early,-160,2.5,0.22483194775697296
Early,-160,5,0.23868532032357145
Early,-160,7.5,0.21260161044012377
Early,-160,10,0.19894281073924625
Early,-160,12.5,0.1777588080978475
Early,-160,15,0.0710379991581576
Early,-160,17.5,-0.1342326352237423
Early,-160,20,-0.34602490818415704
Early,-160,22.5,-0.47342124448155704
Early,-160,25,-0.5324498261182374
Early,-160,27.5,-0.5895773263824703
Early,-160,30,-0.6512702464829994
Early,-160,32.5,-0.6608288780502964
Early,-160,35,-0.5492948018546584
Early,-160,37.5,-0.28501456768534494
Early,-160,40,0.09042125146278925
Early,-160,42.5,0.438507832246876
Early,-160,45,0.6036204680166329
Early,-160,47.5,0.5728952203559422
Early,-160,50,0.5192378380031378
Early,-160,52.5,0.592271456858012
Early,-160,55,0.7337360575099152
Early,-160,57.5,0.7722353581156796
Early,-160,60,0.6773548331441591
Early,-160,62.5,0.5746904213538141
Early,-160,65,0.5158515811983693
Early,-160,67.5,0.415311341588438
Early,-160,70,0.21428657356565856
Early,-160,72.5,0.03121138903798202
Early,-160,75,-0.008886137567278735
Early,-160,77.5,0.05357490214327694
Early,-160,80,0.07295715055785729
Early,-160,82.5,0.007356472748639875
Early,-160,85,-0.05469779844681992
Early,-160,87.5,-0.04520282076787617
Early,-160,90,0.007300140401995253
Early,-157.5,-90,0.029498315961207843
Early,-157.5,-87.5,0.1822101490768638
Early,-157.5,-85,0.4349918967376668
Early,-157.5,-82.5,0.5024308926421079
Early,-157.5,-80,0.1857705549159689
Early,-157.5,-77.5,-0.39098223873135823
Early,-157.5,-75,-0.8840550193842164
Early,-157.5,-72.5,-1.0417212471769899
Early,-157.5,-70,-0.9042673198557829
Early,-157.5,-67.5,-0.6878847376850022
Early,-157.5,-65,-0.521500359446772
Early,-157.5,-62.5,-0.38460395720653484
Early,-157.5,-60,-0.22769258460894798
Early,-157.5,-57.5,-0.09350058765634618
Early,-157.5,-55,-0.04899940389653013
Early,-157.5,-52.5,-0.09308006522495371
Early,-157.5,-50,-0.1529121957722722
Early,-157.5,-47.5,-0.17444332469137003
Early,-157.5,-45,-0.1638914380766608
Early,-157.5,-42.5,-0.1688384412689829
Early,-157.5,-40,-0.23516612600536277
Early,-157.5,-37.5,-0.369244933482508
Early,-157.5,-35,-0.5162922835292264
Early,-157.5,-32.5,-0.5833700706944503
Early,-157.5,-30,-0.5182558827940705
Early,-157.5,-27.5,-0.3533632703453702
Early,-157.5,-25,-0.1534286130104017
Early,-157.5,-22.5,0.03570578012148135
Early,-157.5,-20,0.18900251291539263
Early,-157.5,-17.5,0.2754730323179417
Early,-157.5,-15,0.28031624316205367
Early,-157.5,-12.5,0.22846475266342597
Early,-157.5,-10,0.15947599092196252
Early,-157.5,-7.5,0.07991856767294904
Early,-157.5,-5,0.005104267871721807
Early,-157.5,-2.5,-0.019536974621361603
Early,-157.5,0,0.04000842594534631
Early,-157.5,2.5,0.13297240076718309
Early,-157.5,5,0.17684893622101017
Early,-157.5,7.5,0.17367080297975337
Early,-157.5,10,0.18423637223410244
Early,-157.5,12.5,0.19624051049282504
Early,-157.5,15,0.10701984587717543
Early,-157.5,17.5,-0.1272888828002573
Early,-157.5,20,-0.4063303223073465
Early,-157.5,22.5,-0.5935347382141152
Early,-157.5,25,-0.6633701966811207
Early,-157.5,27.5,-0.67921635267045255
Early,-157.5,30,-0.6929481012275115
Early,-157.5,32.5,-0.6966663883898118
Early,-157.5,35,-0.6370352236895969
Early,-157.5,37.5,-0.44861810562001564
