Phase,Lon,Lat,Mean_anomaly
Early,18,78,-0.3506314687656627
Early,18,80,-0.10819298455660978
Early,18,82,-0.06092785921963728
Early,18,84,0
Early,18,86,0
Early,18,88,0
Early,20,-68,-0.02004305431337033
Early,20,-66,-0.04121402574308013
Early,20,-64,0.013859808444977743
Early,20,-62,0.035596269007885185
Early,20,-60,0.04149261365334188
Early,20,-58,0.05125117692531969
Early,20,-56,0.06584931889436009
Early,20,-54,0.05031020420067229
Early,20,-52,0.1009416993820298
Early,20,-50,0.1326419396833941
Early,20,-48,0.14380817196585888
Early,20,-46,0.14485824830604335
Early,20,-44,0.11131108746383385
Early,20,-42,0.05933796564737107
Early,20,-40,0.012804649815420708
Early,20,-38,-0.03210876349246359
Early,20,-36,-0.07845294836794992
Early,20,-34,-0.11436903115474895
Early,20,32,-0.3726887067159108
Early,20,34,-0.372663217602347
Early,20,36,-0.3707125837152631
Early,20,38,-0.3683955712751999
Early,20,40,-0.38387775999127743
Early,20,42,-0.40922213467684826
Early,20,56,-0.4077312303311892
Early,20,58,-0.4080121531630995
Early,20,60,-0.4039357553828821
Early,20,62,-0.3924744978095509
Early,20,64,-0.35718418793245005
Early,20,72,-0.2359676166014232
Early,20,74,-0.21289818575888003
Early,20,76,-0.4862376351248136
Early,20,78,-0.22964947937112812
Early,20,80,-0.16875651424581298
Early,20,82,-0.055843859007863816
Early,20,84,0
Early,20,86,0
Early,20,88,0
Early,22,-70,-8.998422911670168e-4
Early,22,-68,-0.01835195584730609
Early,22,-66,-0.046107174952825326
Early,22,-64,0.013334303371834234
Early,22,-62,0.025054953766591344
Early,22,-60,0.03248559160327373
Early,22,-58,0.0392672341655602
Early,22,-56,0.0594688487436735
Early,22,-54,0.06514636806466341
Early,22,-52,0.12040536656524145
Early,22,-50,0.15003644805966043
Early,22,-48,0.15482798778649415
Early,22,-46,0.1499898404786074
Early,22,-44,0.11758971647783721
Early,22,-42,0.07337564121593054
Early,22,-40,0.03372424154570908
Early,22,-38,-0.0029937108357644955
Early,22,-36,-0.0398629390832145
Early,22,-34,-0.07123437072291487
Early,22,34,-0.36241077076305556
Early,22,36,-0.35214501005230936
Early,22,38,-0.3402065710587978
Early,22,56,-0.3855721134127997
Early,22,58,-0.3816959337754672
Early,22,60,-0.3822747216080207
Early,22,62,-0.3529494245847024
Early,22,64,-0.26936877713059015
Early,22,66,-0.26259385455738354
Early,22,72,-0.2408779765620368
Early,22,74,-0.21634069139307252
Early,22,76,-0.45779346399235016
Early,22,78,-0.2702501842018326
Early,22,80,-0.11716812596176548
Early,22,82,-0.05124825058561355
Early,22,84,0
Early,22,86,0
Early,22,88,0
Early,24,-70,-0.0029590722286341707
Early,24,-68,-0.018429841056014085
Early,24,-66,-0.04293761777155268
Early,24,-64,0.007666256933501187
Early,24,-62,0.009170839687188336
Early,24,-60,0.031236913597041914
Early,24,-58,0.019630729869911157
Early,24,-56,0.04326927205829904
Early,24,-54,0.07270021267009469
Early,24,-52,0.11503619949022843
Early,24,-50,0.157803747870705
Early,24,-48,0.16655236663240455
Early,24,-46,0.1644980994137856
Early,24,-44,0.13728438579674584
Early,24,-42,0.10173937768646298
Early,24,-40,0.06766938296231596
Early,24,-38,0.032481508543999026
Early,24,-36,-0.003652945431796439
Early,24,-34,-0.025277527895841877
Early,24,34,-0.34077333681511046
Early,24,36,-0.3229291655800555
Early,24,38,-0.2997652111631403
Early,24,40,-0.2817523407213608
Early,24,58,-0.3823539603840219
Early,24,60,-0.39826115333672857
Early,24,66,-0.2704507072766622
Early,24,72,-0.24380692135204018
Early,24,74,-0.2181014769005049
Early,24,76,-0.38773444489096154
Early,24,78,-0.2528796603733835
Early,24,80,-0.11991648114088774
Early,24,82,-0.049278478730808595
Early,24,84,0
Early,24,86,0
Early,24,88,0
Early,26,-70,-0.003722783290978525
Early,26,-68,-0.022376728780341245
Early,26,-66,-0.030388319672960094
Early,26,-64,-0.0031793527530900693
Early,26,-62,0.0016780322248285977
Early,26,-60,0.03254011859270652
Early,26,-58,0.02450122723750998
Early,26,-56,0.049053872850808346
Early,26,-54,0.07260179917017688
Early,26,-52,0.12709357557874795
Early,26,-50,0.1515871607896052
Early,26,-48,0.1735828804247294
Early,26,-46,0.16739267002452546
Early,26,-44,0.14829400958436725
Early,26,-42,0.12204007379937236
Early,26,-40,0.09366864146608558
Early,26,-38,0.06373307199189285
Early,26,-36,0.03626532121137878
Early,26,-34,0.019658533732100202
Early,26,32,-0.34989124355893964
Early,26,34,-0.3338024139404311
Early,26,36,-0.3074001543449686
Early,26,38,-0.2839488983154258
Early,26,40,-0.2721327983971717
Early,26,60,-0.4540775707273761
Early,26,72,-0.21703639391696897
Early,26,74,-0.1957651524832747
Early,26,76,-0.30219328529906964
Early,26,78,-0.2693668496428109
Early,26,80,-0.1369141576868108
Early,26,82,-0.04785257668206133
Early,26,84,0
Early,26,86,0
Early,26,88,0
Early,28,-68,-0.03844860647663895
Early,28,-66,-0.03052549326058464
Early,28,-64,-0.010450281880118407
Early,28,-62,8.064471862534012e-4
Early,28,-60,0.030582025805205998
Early,28,-58,0.03300500198295622
Early,28,-56,0.053001389313827946
Early,28,-54,0.07965899127902296
Early,28,-52,0.14457038984154136
