phase,lon,lat,mean_anomaly
Early,-167.5,-30,0.4437095646287004
Early,-167.5,-27.5,0.2615133468687138
Early,-167.5,-25,0.09466233676778302
Early,-167.5,-22.5,-0.02032509963120569
Early,-167.5,-20,-0.07754155700866669
Early,-167.5,-17.5,-0.08030663959657694
Early,-167.5,-15,-0.046246196456042284
Early,-167.5,-12.5,-5.471464025434286e-4
Early,-167.5,-10,0.04329712133720092
Early,-167.5,-7.5,0.07198890894090937
Early,-167.5,-5,0.08969280898318087
Early,-167.5,-2.5,0.10753277815374619
Early,-167.5,0,0.11362912625045632
Early,-167.5,2.5,0.11165827631197964
Early,-167.5,5,0.11739236659409122
Early,-167.5,7.5,0.1309451274542233
Early,-167.5,10,0.1364806000454538
Early,-167.5,12.5,0.10766401609201309
Early,-167.5,15,0.0651474421633968
Early,-167.5,17.5,0.02399946111261915
Early,-167.5,20,-0.009939462867438263
Early,-167.5,22.5,-0.04167440534349855
Early,-167.5,25,-0.0673792265074903
Early,-167.5,27.5,-0.09780217184269392
Early,-167.5,30,-0.14518282076311204
Early,-167.5,32.5,-0.1925289620775437
Early,-167.5,35,-0.17776082788208653
Early,-167.5,37.5,-0.0829019663128441
Early,-167.5,40,0.0026137428879407635
Early,-167.5,42.5,0.05074968669353771
Early,-167.5,45,0.09063448379603536
Early,-167.5,47.5,0.0934152881171013
Early,-167.5,50,0.051585043988871766
Early,-167.5,52.5,0.06689293681222352
Early,-167.5,55,0.10378111762795819
Early,-167.5,57.5,0.09726711908127492
Early,-167.5,60,0.04532104544192897
Early,-167.5,62.5,-0.050637096774656026
Early,-167.5,65,-0.0962552635528307
Early,-167.5,67.5,-0.07806816302100882
Early,-167.5,70,0.0112961876835173
Early,-167.5,72.5,0.23943848534944523
Early,-167.5,75,0.5545997756724039
Early,-167.5,77.5,0.8849544389299677
Early,-167.5,80,1.111946806777601
Early,-167.5,82.5,1.2687928854294341
Early,-167.5,85,1.3853198360779577
Early,-167.5,87.5,1.3846925896676008
Early,-167.5,90,1.3299792089634497
Early,-165,-90,-0.9295519775925833
Early,-165,-87.5,-0.8459255520466294
Early,-165,-85,-0.7832920332357214
Early,-165,-82.5,-1.0825119244555377
Early,-165,-80,-1.389078452013822
Early,-165,-77.5,-1.2757259631050295
Early,-165,-75,-0.9270130272953059
Early,-165,-72.5,-0.5727715868360799
Early,-165,-70,-0.44129828057246046
Early,-165,-67.5,-0.47950265684146676
Early,-165,-65,-0.42209782690429604
Early,-165,-62.5,-0.32319123618314577
Early,-165,-60,-0.15181508008103825
Early,-165,-57.5,0.1107167330874159
Early,-165,-55,0.5000150700552957
Early,-165,-52.5,0.9449848422182623
Early,-165,-50,1.2603782364590013
Early,-165,-47.5,1.4366411509644588
Early,-165,-45,1.4337004098049637
Early,-165,-42.5,1.2820181843247445
Early,-165,-40,1.0957919141785886
Early,-165,-37.5,0.9231797628894731
Early,-165,-35,0.7179486552877672
Early,-165,-32.5,0.4986929593705615
Early,-165,-30,0.3276607013060628
Early,-165,-27.5,0.17393715066374574
Early,-165,-25,0.03497026092211487
Early,-165,-22.5,-0.04846612527268672
Early,-165,-20,-0.09522536155633624
Early,-165,-17.5,-0.08704165100128701
Early,-165,-15,-0.044406659649286424
Early,-165,-12.5,-0.0035196506003977936
Early,-165,-10,0.04612180113822607
Early,-165,-7.5,0.07778881870814303
Early,-165,-5,0.0981695804194461
Early,-165,-2.5,0.10942427375484752
Early,-165,0,0.10728747148941081
Early,-165,2.5,0.10665205403832417
Early,-165,5,0.10866382184076866
Early,-165,7.5,0.12484800235605811
Early,-165,10,0.1364406346333803
Early,-165,12.5,0.11376103466450506
Early,-165,15,0.07195623104534504
Early,-165,17.5,0.039924630924190296
Early,-165,20,0.02340006767434051
Early,-165,22.5,-0.006092544552394394
Early,-165,25,-0.01611788480297404
Early,-165,27.5,-0.037019224502824515
Early,-165,30,-0.09104504098028289
Early,-165,32.5,-0.1528147918388028
Early,-165,35,-0.1693386156852538
Early,-165,37.5,-0.11159673032991926
Early,-165,40,-0.06760101636716452
Early,-165,42.5,-0.050065048750923324
Early,-165,45,0.007595176329827014
Early,-165,47.5,0.07620798556304355
Early,-165,50,0.0882225229963445
Early,-165,52.5,0.07897911497072457
Early,-165,55,0.07315140236168051
Early,-165,57.5,0.0658460786517594
Early,-165,60,0.02055175201161319
Early,-165,62.5,-0.07252000777013844
Early,-165,65,-0.10573869589237662
Early,-165,67.5,-0.09200582750615748
Early,-165,70,-0.005793117277440055
Early,-165,72.5,0.22738889515498892
Early,-165,75,0.5450680815606662
Early,-165,77.5,0.8856629884456748
Early,-165,80,1.1271966062610572
Early,-165,82.5,1.28751587838727
Early,-165,85,1.399029801739398
Early,-165,87.5,1.389044677544536
Early,-165,90,1.3299792089634497
Early,-162.5,-90,-0.9295519775925833
Early,-162.5,-87.5,-0.8309837331127684
Early,-162.5,-85,-0.7552577700076619
Early,-162.5,-82.5,-1.0197382384639537
Early,-162.5,-80,-1.3275976827830154
Early,-162.5,-77.5,-1.238037007795146
Early,-162.5,-75,-0.9430186041556768
Early,-162.5,-72.5,-0.6111820688271905
Early,-162.5,-70,-0.5093467491290478
Early,-162.5,-67.5,-0.5826155099381629
Early,-162.5,-65,-0.5292045705190669
Early,-162.5,-62.5,-0.40352656841363255
Early,-162.5,-60,-0.20502904980317174
Early,-162.5,-57.5,0.08619264606372869
